Bell No,Actual Time,Contest Model,HawkEar Model,RWP Model,Metronomic Model
10,116550,116641,116630,116654,116628
8,116800,116852,116842,116866,116843
12,117010,117063,117054,117078,117057
5,117400,117275,117266,117291,117272
2,117580,117486,117477,117503,117487
7,117750,117697,117689,117715,117701
3,118000,117909,117901,117927,117916
1,118280,118120,118113,118140,118131
4,118360,118331,118325,118352,118346
9,118440,118543,118537,118564,118560
6,118670,118754,118749,118776,118775
11,118920,118966,118961,118988,118990
8,119130,119177,119173,119201,119204
10,119380,119388,119385,119413,119419
12,119570,119600,119597,119625,119634
2,120050,120088,120057,120084,120063
5,120260,120300,120270,120297,120278
3,120520,120512,120483,120510,120493
7,120780,120724,120696,120723,120707
4,121030,120936,120908,120935,120922
1,121260,121149,121121,121148,121137
6,121380,121361,121334,121361,121351
9,121530,121573,121547,121574,121566
8,121740,121785,121760,121787,121781
11,121930,121997,121973,122000,121995
10,122140,122209,122186,122212,122210
12,122390,122422,122399,122425,122425
2,122680,122634,122612,122638,122639
3,122890,122846,122824,122851,122854
5,123100,123058,123037,123064,123069
4,123270,123270,123250,123277,123284
7,123530,123482,123463,123489,123498
6,123760,123695,123676,123702,123713
1,123990,123907,123889,123915,123928
8,124090,124119,124102,124128,124142
9,124270,124331,124315,124341,124357
10,124500,124543,124528,124554,124572
11,124720,124755,124740,124766,124786
12,124950,124968,124953,124979,125001
3,125370,125445,125423,125462,125431
2,125640,125660,125637,125675,125645
4,125840,125875,125851,125888,125860
5,126080,126089,126065,126102,126075
6,126310,126304,126279,126315,126289
7,126630,126519,126493,126528,126504
8,126810,126734,126708,126741,126719
1,126930,126949,126922,126955,126933
10,127060,127164,127136,127168,127148
9,127330,127378,127350,127381,127363
11,127490,127593,127564,127595,127578
12,127830,127808,127779,127808,127792
3,128050,128023,127993,128021,128007
4,128290,128238,128207,128235,128222
2,128460,128453,128421,128448,128436
6,128660,128668,128635,128661,128651
5,128930,128882,128849,128874,128866
8,129160,129097,129064,129088,129080
7,129450,129312,129278,129301,129295
10,129520,129527,129492,129514,129510
1,129690,129742,129706,129728,129724
11,129930,129957,129920,129941,129939
9,130160,130172,130134,130154,130154
12,130330,130386,130349,130367,130369
4,130810,130848,130799,130830,130798
3,131020,131060,131013,131043,131013
6,131320,131272,131228,131257,131227
2,131510,131484,131443,131470,131442
8,131670,131696,131657,131684,131657
5,131980,131909,131872,131897,131871
10,132150,132121,132087,132111,132086
7,132420,132333,132301,132324,132301
11,132490,132545,132516,132537,132516
1,132540,132757,132731,132751,132730
9,132830,132969,132946,132964,132945
12,133170,133182,133160,133178,133160
4,133380,133394,133375,133391,133374
6,133650,133606,133590,133605,133589
3,133830,133818,133804,133818,133804
8,134100,134030,134019,134032,134018
2,134350,134243,134234,134245,134233
10,134500,134455,134449,134459,134448
5,134710,134667,134663,134672,134662
11,134910,134879,134878,134886,134877
7,135170,135091,135093,135099,135092
9,135210,135303,135307,135313,135307
1,135400,135516,135522,135526,135521
12,135710,135728,135737,135739,135736
6,136220,136220,136186,136224,136165
4,136510,136433,136401,136437,136380
8,136660,136646,136616,136651,136595
3,136860,136859,136831,136864,136809
10,137110,137072,137046,137077,137024
2,137340,137285,137262,137290,137239
11,137500,137499,137477,137503,137454
5,137750,137712,137692,137717,137668
9,137920,137925,137907,137930,137883
7,138100,138138,138122,138143,138098
1,138280,138351,138337,138356,138312
12,138420,138565,138552,138570,138527
6,138790,138778,138768,138783,138742
8,139010,138991,138983,138996,138956
4,139250,139204,139198,139209,139171
10,139430,139417,139413,139423,139386
3,139600,139630,139628,139636,139601
11,139940,139844,139843,139849,139815
